MLBAMID,Age,ERA,RS_per_9,K_per_9,BB_per_9,H_per_9,HR_per_9,AVG,WHIP,BABIP,LOB_pct,GB_pct,LD_pct,FB_pct,GB_to_FB,HR_to_FB,IFH_pct,FIP,SIERA,Stuff_plus,Location_plus,Pitching_plus
689225,25,3.818181818,1.636363636,7.909090909,3.272727273,9,1.090909091,0.251908397,1.363636364,0.295918367,0.7868,0.405940594,0.217821782,0.376237623,1.078947368,0.105263157,0.073170731,4.164130792,4.303487658,109.8398637,104.4063032,102.586201
669467,24,4.764705882,4.632352941,5.691176471,3.970588235,10.05882353,0.794117647,0.282527881,1.558823529,0.318181818,0.7157,0.777777777,0.12,0.102222222,7.608695652,0.260869565,0.051428571,4.593275177,3.48083931,105.0894981,94.47760223,99.44386617
686294,24,6.657543466,4.808225836,5.547952888,3.328771733,12.94522341,2.958908207,0.330188679,1.808221682,0.325301205,0.7988,0.362637362,0.153846153,0.483516483,0.75,0.181818181,0,7.529018404,5.354198044,102.1117137,102.4047722,102.3381779
686752,25,2.25,1.5,10.125,1.5,6.75,1.875,0.202247191,0.916666667,0.228070175,1,0.327586206,0.24137931,0.431034482,0.76,0.2,0.052631578,4.463373216,3.008972188,95.24242424,100.6931818,100.0181818
687798,24,6.328134995,4.218756664,10.54689166,3.375005331,12.65626999,1.265626999,0.319148936,1.781252814,0.409090909,0.5621,0.485294117,0.19117647,0.323529411,1.5,0.136363636,0.121212121,3.864415845,3.631616111,98.89124668,99.74986737,99.75755968
686753,25,2.8125,3.9375,8.15625,3.09375,8.71875,1.40625,0.256198347,1.3125,0.298850575,0.9167,0.434782608,0.163043478,0.402173913,1.081081081,0.135135135,0.025,4.598789883,4.105846761,103.8106719,100.3456522,99.33695652
663773,26,4.714285714,4.714285714,7.285714286,2.785714286,9,1.5,0.257668712,1.30952381,0.286885246,0.6926,0.480620155,0.178294573,0.341085271,1.409090909,0.159090909,0.048387096,4.80265893,4.18104958,98.13233438,102.5605678,101.5716088
679525,25,3.923076923,4.384615385,10.15384615,4.384615385,8.076923077,0.692307692,0.231788079,1.384615385,0.307692308,0.7249,0.403846153,0.211538461,0.384615384,1.05,0.075,0.047619047,3.767860395,4.048391191,97.02330827,95.02781955,95.35654135
686826,25,2.571428571,7.714285714,4.714285714,3.428571429,5.571428571,0.857142857,0.175675676,1,0.180327869,0.7692,0.451612903,0.193548387,0.354838709,1.272727272,0.09090909,0.071428571,4.588373216,5.262699094,88.08882175,93.80996979,91.04169184
666154,25,6.447770922,7.253742288,3.626871144,3.626871144,8.059713653,0.805971365,0.243902439,1.298509422,0.253521127,0.5137,0.424657534,0.191780821,0.383561643,1.107142857,0.071428571,0.032258064,5.225192109,5.831843578,76.10914454,98.91681416,90.2
677944,24,1.928572085,0,4.821430214,0,6.750002299,1.928572085,0.205882353,0.750000255,0.185185185,1,0.448275862,0.206896551,0.344827586,1.3,0.2,0,5.290754862,4.059604997,107.2472441,99.71889764,102.8141732
669387,24,2.336536319,4.413457491,8.567299836,4.153842345,7.269224103,0.77884544,0.217054264,1.269229605,0.268817204,0.7843,0.479166666,0.229166666,0.291666666,1.642857142,0.107142857,0.086956521,3.94734694,4.217804424,87.38605442,101.4244898,99.68962585
669713,25,3.570250748,6.024798137,9.595048885,4.462813435,6.917360824,1.33884403,0.209459459,1.264463807,0.252525253,0.8216,0.466666666,0.171428571,0.361904761,1.289473684,0.157894736,0.040816326,4.544297097,4.10208295,104.0842185,99.60576631,100.2968134
669721,26,2.18919517,3.648658617,6.567585511,6.567585511,5.108122064,0.729731723,0.162790698,1.297300842,0.181818182,0.8904,0.470588235,0.088235294,0.44117647,1.066666666,0.066666666,0.0625,5.03882854,5.967155206,93.88577982,97.66330275,95.03486239
682847,24,3.95120977,4.609744732,7.243884579,3.95120977,11.19509435,0.658534962,0.303571429,1.68292268,0.363636364,0.787,0.4,0.244444444,0.355555555,1.125,0.0625,0.111111111,3.913574844,4.76323683,93.31349206,96.74246032,96.5515873
686973,25,1.5,9,12.75,0.75,4.5,1.5,0.146341463,0.583333333,0.181818182,1,0.565217391,0.086956521,0.347826086,1.625,0.25,0.076923076,2.838373216,1.576439337,98.06011561,109.9682081,111.1890173
694813,24,4.595734796,4.595734796,8.617002743,2.872334248,8.042535893,2.872334248,0.229508197,1.212763349,0.219512195,0.9286,0.488888888,0.177777777,0.333333333,1.466666666,0.333333333,0.045454545,6.82950028,3.85157985,86.32007435,98.81672862,95.73866171
694037,23,4.447064112,7.305891042,10.48236541,4.447064112,6.988243605,0.95294231,0.213592233,1.270589746,0.28358209,0.6509,0.397058823,0.220588235,0.382352941,1.038461538,0.115384615,0.074074074,3.996217235,3.89220615,139.905668,95.62469636,102.2078947
696147,23,3.176470588,4.235294118,7.411764706,5.823529412,9,0,0.261538462,1.647058824,0.333333333,0.7586,0.588235294,0.215686274,0.196078431,3,0,0.1,3.725628118,4.870369327,111.1,93.887,93.88066667
701643,25,4.839626996,5.858495837,7.641516309,3.820758154,8.66038515,0.764151631,0.248175182,1.386793701,0.298076923,0.6299,0.481132075,0.216981132,0.301886792,1.59375,0.09375,0.098039215,4.443720197,4.441229594,92.50319489,95.22252396,92.67492013
681217,23,4.108704681,5.282620305,5.869578116,7.04349374,6.456535928,1.173915623,0.2,1.500003296,0.209302326,0.6436,0.622222222,0.133333333,0.244444444,2.545454545,0.181818181,0.071428571,5.994176337,5.90110861,92.33642857,89.22071429,88.14357143
663158,32,4.228910512,6.831316981,7.807219407,3.253008086,4.879512129,1.301203234,0.153061224,0.903613357,0.157142857,0.6186,0.486486486,0.216216216,0.297297297,1.636363636,0.181818181,0,4.483954049,4.019875625,119.4710468,105.4349666,109.1603563
690829,22,5.4,5.4,9,8.1,8.1,0.9,0.236842105,1.8,0.296296296,0.7386,0.464285714,0.107142857,0.428571428,1.083333333,0.083333333,0.076923076,5.555039883,5.766284156,103.7113861,93.93267327,99.53069307
660261,29,5.135863922,4.695647014,10.12498887,4.842385984,6.896731552,0.733694846,0.207964602,1.304346393,0.276315789,0.6104,0.394904458,0.203821656,0.401273885,0.984126984,0.079365079,0.064516129,3.874604419,4.169703482,115.3080927,92.7584075,96.07318163
448281,34,4.530207315,3.624165852,9.604039509,4.16779073,9.060414631,1.268458048,0.252525253,1.469800596,0.311594203,0.7362,0.190140845,0.267605633,0.542253521,0.35064935,0.09090909,0.111111111,4.378085592,4.522768486,109.6817291,101.2785834,105.4223879
519043,32,5.399989082,2.159995633,6.479986899,2.699994541,8.099983624,1.079997816,0.234375,1.199997574,0.26,0.4651,0.428571428,0.183673469,0.387755102,1.105263157,0.105263157,0.047619047,4.190028246,4.500821859,102.6985401,96.88029197,94.26532847
446321,35,2.820893515,4.63432506,10.67909688,3.425370697,6.044771817,0.604477182,0.182926829,1.052238057,0.25,0.7831,0.427272727,0.181818181,0.39090909,1.093023255,0.069767441,0.021276595,3.281970527,3.476112841,91.15799136,100.4789241,94.35731303
453265,36,3.924420911,4.709305093,6.906980804,2.825583056,6.279073458,0.627907346,0.193236715,1.011628502,0.226415094,0.6107,0.45625,0.19375,0.35,1.303571428,0.071428571,0.05479452,3.483983981,4.257179377,104.6267969,102.3207525,100.7014133
456034,35,4.175261837,7.237120517,6.680418939,4.175261837,11.69073314,1.113403157,0.308823529,1.762888331,0.351851852,0.8088,0.458715596,0.284403669,0.256880733,1.785714285,0.142857142,0.12,4.963846504,4.823586063,78.86865942,99.33695652,91.86177536
519008,32,2.560342723,7.913786597,4.887927016,2.094825864,7.448269739,0.698275288,0.237037037,1.060343956,0.261261261,0.8152,0.637168141,0.14159292,0.221238938,2.88,0.12,0.069444444,3.790719453,3.84751696,73.43913894,98.39295499,95.04011742
502154,33,5.890919918,4.418189939,7.854559891,6.872739905,8.345469884,0.981819986,0.257575758,1.690912199,0.3125,0.6291,0.68,0.12,0.2,3.4,0.2,0.088235294,5.460943609,5.076195525,71.09171779,86.50858896,86.44110429
502327,33,3.471433585,3.857148427,11.18573044,3.857148427,9.642871068,0.385714843,0.263157895,1.500002166,0.369230769,0.7738,0.439393939,0.181818181,0.378787878,1.16,0.04,0.034482758,2.527172237,3.584151989,83.46004367,101.6676856,92.61048035
502706,34,4.787234043,4.212765957,9.191489362,3.829787234,10.34042553,0.957446809,0.282722513,1.574468085,0.355072464,0.7206,0.450704225,0.232394366,0.316901408,1.422222222,0.111111111,0.09375,3.850881372,4.057157325,94.24613435,102.886185,96.75082383
458677,33,5.294117647,5.558823529,7.676470588,4.235294118,8.470588235,1.588235294,0.242424242,1.411764706,0.268041237,0.665,0.464646464,0.111111111,0.424242424,1.095238095,0.142857142,0.02173913,5.258265602,4.686363894,105.0748344,97.7602649,98.34718543
472551,35,5.603762897,4.584896915,5.094329906,3.566030934,11.71695878,0.509432991,0.306666667,1.698109969,0.34375,0.6294,0.46875,0.21875,0.3125,1.5,0.05,0.066666666,3.962481626,5.144228839,80.39565217,101.4558528,95.83478261
518617,34,3.857140836,2.967031412,12.31318036,5.043953401,6.972523819,1.483515706,0.209821429,1.335164136,0.282442748,0.7887,0.347826086,0.210144927,0.442028985,0.786885245,0.163934426,0.104166666,4.45574392,3.649312041,115.1290441,95.36957721,99.96332721
453281,36,4.628570167,3.857141806,6.17142689,0.771428361,10.0285687,2.314285084,0.276595745,1.199999673,0.277777778,0.8333,0.384615384,0.205128205,0.41025641,0.9375,0.1875,0.133333333,5.655743916,4.16336394,74.31556886,99.73233533,94.47125749
501625,32,2.142857143,7.142857143,6,2.428571429,7,0.285714286,0.205882353,1.047619048,0.242268041,0.712,0.502590673,0.191709844,0.305699481,1.644067796,0.033898305,0.082474226,3.058919197,4.306406064,88.55312158,102.3234392,99.09704272
453192,36,4.75,1,10,4,10.25,1.25,0.286713287,1.583333333,0.367346939,0.7818,0.435643564,0.188118811,0.376237623,1.157894736,0.131578947,0.113636363,4.503363641,3.968659529,99.39675325,91.14724026,95.06396104
527048,30,4.5,2.571428571,7.714285714,1.928571429,10.92857143,1.285714286,0.283333333,1.428571429,0.326086957,0.4945,0.541666666,0.145833333,0.3125,1.733333333,0.133333333,0.153846153,4.170030308,3.749466551,84.07379913,102.8222707,100.950655
459429,34,2.715082352,1.96089281,8.748598691,1.508379085,6.636867972,1.055865359,0.193832599,0.905027451,0.228395062,0.671,0.359281437,0.191616766,0.449101796,0.8,0.093333333,0.066666666,3.354387751,3.46069053,96.97933025,107.5484988,104.3319861
543548,34,6.171410747,6.94283709,10.02854246,2.31427903,13.11424784,2.31427903,0.333333333,1.714280763,0.4,0.7595,0.394736842,0.289473684,0.315789473,1.25,0.25,0.266666666,5.055739147,3.4885192,78.816,100.724,87.3405
542947,34,2.948275862,3.568965517,6.827586207,0.931034483,7.913793103,0.620689655,0.236111111,0.982758621,0.279761905,0.7353,0.654761904,0.196428571,0.148809523,4.4,0.16,0.063636363,3.014857894,2.648679539,101.1546256,108.7431718,102.1986784
519293,31,3.441176471,0.661764706,11.51470588,3.705882353,6.485294118,1.455882353,0.196,1.132352941,0.25,0.8258,0.312883435,0.214723926,0.472392638,0.662337662,0.142857142,0,4.170030308,3.389487516,94.31150278,98.69675325,98.05148423
476595,34,2.687205152,4.606637403,9.853085557,1.919432251,8.317539755,0.767772901,0.236363636,1.137441334,0.307291667,0.7239,0.421319796,0.197969543,0.380710659,1.106666666,0.08,0.096385542,2.857233941,3.234817286,106.6490328,95.44945332,101.8073171
543272,31,3.89690714,3.06185561,8.489690555,3.61855663,7.79381428,1.252577295,0.227642276,1.268041212,0.267045455,0.6499,0.397790055,0.198895027,0.403314917,0.986301369,0.123287671,0.111111111,4.577246775,4.234767446,100.1048367,95.76018815,96.15669078
488748,34,6.612258539,10.46940935,8.816344719,7.163280084,8.816344719,2.755107725,0.253968254,1.775513867,0.261904762,0.75,0.234042553,0.212765957,0.553191489,0.423076923,0.192307692,0.181818181,7.945550364,5.731508013,98.96040956,91.39419795,90.13993174
571521,33,5.264150943,3.905660377,12.73584906,5.943396226,6.962264151,1.528301887,0.21025641,1.433962264,0.288288288,0.7349,0.35,0.208333333,0.441666666,0.79245283,0.16981132,0.071428571,4.868143515,3.899988097,107.1919759,89.48034102,92.37562688
554431,30,2.571428571,4.428571429,11,5.285714286,5.714285714,0.428571429,0.177777778,1.222222222,0.255172414,0.8021,0.40140845,0.239436619,0.359154929,1.117647058,0.058823529,0.070175438,3.20177634,4.03897533,118.5395677,96.19370301,103.0018797
548384,33,4.775510204,6.06122449,11.93877551,2.93877551,7.897959184,1.102040816,0.231182796,1.204081633,0.32173913,0.597,0.452991452,0.256410256,0.29059829,1.558823529,0.176470588,0.075471698,3.272071124,2.906994124,104.3425434,100.2556069,101.9319075
571871,30,4.339277881,1.44642596,8.678555762,3.857135894,11.0892657,0.964283974,0.294871795,1.660711288,0.362068966,0.7447,0.440677966,0.254237288,0.305084745,1.444444444,0.111111111,0.076923076,3.920028954,4.230322647,92.17507163,97.76676218,96.83266476
573204,34,3.234375,3.796875,10.828125,2.8125,7.734375,1.125,0.226337449,1.171875,0.297468354,0.8084,0.316770186,0.192546583,0.490683229,0.64556962,0.101265822,0.117647058,3.466905308,3.332618241,109.0889192,104.8864668,106.4336058
547973,33,3.355031479,2.076924249,15.49705017,6.071009343,5.751482536,1.437870634,0.178217822,1.313610209,0.28125,0.8385,0.427184466,0.194174757,0.378640776,1.128205128,0.23076923,0.09090909,3.986598816,3.238627572,127.960978,93.96536926,106.8797405
571901,33,1.006210584,4.527947628,9.055895257,2.683228224,5.869561741,0.167701764,0.186170213,0.950309996,0.255639098,0.8582,0.5,0.227272727,0.272727272,1.833333333,0.027777777,0.075757575,2.517856781,3.381249071,120.97733,101.1083123,107.7346348
518397,31,2.934789058,0.586957812,4.695662493,2.347831247,8.804367175,1.173915623,0.241935484,1.239133158,0.25,0.814,0.611111111,0.166666666,0.222222222,2.75,0.166666666,0.06060606,4.800468673,4.179162938,85.97413127,104.5428571,100.1281853
592741,30,3.195268075,4.473375305,7.189353169,4.473375305,6.869826362,1.118343826,0.208737864,1.260355741,0.233766234,0.836,0.383647798,0.207547169,0.408805031,0.938461538,0.107692307,0.049180327,4.732161367,4.925120554,89.94066524,101.6635193,101.0587983
594795,33,6.230769231,1.384615385,9.692307692,4.153846154,10.38461538,1.384615385,0.272727273,1.615384615,0.333333333,0.6044,0.256410256,0.307692307,0.435897435,0.588235294,0.117647058,0.2,4.400799539,4.315354944,102.2614458,105.9269076,103.2626506
500779,32,4.178575983,5.142862748,10.92858334,2.892860296,9.000009809,1.928573531,0.254545455,1.321430012,0.314285714,0.8446,0.513157894,0.144736842,0.342105263,1.5,0.23076923,0.025641025,4.598603293,3.180596314,92.27641475,101.2556541,97.59720003
519141,32,1.753244451,9.467520038,10.51946671,3.506488903,6.662328916,0.701297781,0.206521739,1.129868647,0.283333333,0.8779,0.451612903,0.29032258,0.258064516,1.75,0.125,0.071428571,3.014186357,3.343465743,118.6462617,101.8878505,107.5278037
592145,29,8.437473346,5.906231342,9.28122068,6.749978677,8.437473346,0.843747335,0.243902439,1.687494669,0.310344828,0.5376,0.571428571,0.142857142,0.285714285,2,0.125,0,5.138774088,4.97471143,93.50645161,85.73817204,86.47365591
570257,29,4.661873894,3.884894912,9.129503042,3.496405421,10.29497152,0.776978982,0.28042328,1.532375215,0.355072464,0.6728,0.583941605,0.204379562,0.211678832,2.758620689,0.137931034,0.1375,3.429023302,3.582121411,106.8032015,99.16646894,101.4906376
592612,32,5.023267623,5.023267623,5.651176076,3.139542265,9.418626794,2.511633812,0.272727273,1.395352118,0.261904762,0.7639,0.565217391,0.152173913,0.282608695,2,0.307692307,0,6.588642996,4.49423103,81.53347826,95.3726087,89.86521739
594986,29,6.750017059,4.725011941,5.400013647,4.050010235,11.475029,2.025005118,0.303571429,1.725004359,0.311111111,0.6915,0.574468085,0.255319148,0.170212765,3.375,0.375,0.074074074,6.245038079,4.595197224,51.21214953,100.7841121,85.92663551
592767,32,1.636363636,9,6.545454545,2.454545455,9,0,0.261904762,1.272727273,0.323529412,0.8571,0.354838709,0.387096774,0.258064516,1.375,0,0,2.533666671,4.327234523,103.0173913,104.423913,93.89275362
593604,28,8.437473346,4.218736673,10.12496801,5.906231342,8.437473346,2.531242004,0.238095238,1.593744965,0.259259259,0.5469,0.275862068,0.24137931,0.48275862,0.571428571,0.214285714,0.125,6.545019646,4.72891495,90.18790698,94.35348837,95.00139535
595411,31,5.522714584,2.454539815,9.818159261,5.522714584,8.590889353,0,0.237288136,1.568178215,0.325581395,0.5926,0.465116279,0.186046511,0.348837209,1.333333333,0,0.2,3.647301939,4.552355835,95.8732852,92.77870036,95.6101083
598286,31,5.754107896,5.311484212,6.196731581,3.09836579,10.18034474,0.885247369,0.273809524,1.475412281,0.308823529,0.5515,0.457142857,0.242857142,0.3,1.523809523,0.095238095,0.0625,4.104458086,4.634239504,67.54583333,101.0727564,88.31794872
605388,31,4.263163565,3.197372674,9.947381652,4.263163565,7.81579987,2.131581783,0.231578947,1.342107048,0.262295082,0.7519,0.447761194,0.179104477,0.373134328,1.2,0.24,0.1,5.577928247,3.966194782,95.01247166,97.22970522,99.92222222
592222,29,5.510198719,3.857139104,8.265298079,4.13264904,10.19386763,1.653059616,0.278195489,1.591835186,0.319587629,0.6881,0.519607843,0.25490196,0.225490196,2.304347826,0.260869565,0.018867924,5.09859986,4.170337222,71.25199307,96.93171577,88.5407279
605177,31,1.834953206,1.834953206,8.388357514,2.490293637,5.898063877,0.524272345,0.183673469,0.932039724,0.231638418,0.8609,0.449438202,0.162921348,0.387640449,1.159420289,0.057971014,0.0375,2.980709739,3.684043377,96.0177362,101.3015614,98.05995928
594056,29,6.279084529,3.139542265,3.139542265,3.139542265,11.93026061,0.627908453,0.316666667,1.674422541,0.333333333,0.5752,0.351851851,0.333333333,0.314814814,1.117647058,0.058823529,0.052631578,4.425847214,5.848586856,83.53318777,95.09606987,93.89825328
543056,31,3.581629168,3.306119232,8.540808015,1.928569552,9.091827887,0.826529808,0.266129032,1.224488604,0.333333333,0.7263,0.428571428,0.23076923,0.34065934,1.258064516,0.096774193,0.076923076,3.108805878,3.503525187,96.38765182,98.54149798,96.31396761
571948,30,5.399991602,2.907687786,12.46151908,1.246151908,12.46151908,3.323071755,0.319148936,1.523074554,0.392857143,0.8403,0.253968253,0.349206349,0.396825396,0.64,0.32,0.125,5.893102996,2.730348313,77.15938303,109.3275064,100.362982
572125,30,5.76,2.88,6.84,4.32,7.2,1.08,0.215053763,1.28,0.23943662,0.6098,0.243243243,0.243243243,0.513513513,0.47368421,0.078947368,0.166666666,5.250030308,5.338691702,87.58483211,101.4985654,97.66711302
573124,30,3.347110076,2.231406717,13.16529963,1.785125374,8.479345526,0.892562687,0.240506329,1.140496767,0.357894737,0.6931,0.5,0.197916666,0.302083333,1.655172413,0.137931034,0.104166666,2.128707173,2.203249945,104.7653666,104.8946958,102.8663027
596057,28,6.157894943,4.578947522,9.157895043,4.736842264,8.684210817,1.421052679,0.25462963,1.49122812,0.308724832,0.6183,0.455128205,0.243589743,0.301282051,1.510638297,0.191489361,0.014084507,4.871784751,4.323897145,99.18860668,92.76439908,93.13744869
595345,29,2.75,4.75,10,3.75,5.5,1.25,0.178861789,1.027777778,0.217948718,0.8529,0.31707317,0.170731707,0.512195121,0.619047619,0.119047619,0.153846153,4.336696974,3.783229652,107.6725458,98.18585691,102.31198
596049,28,9.580676403,1.741941164,7.838735239,4.354852911,15.67747048,1.741941164,0.367346939,2.22581371,0.421052632,0.5941,0.375,0.25,0.375,1,0.133333333,0.266666666,5.395844018,4.872523657,85.59748744,98.49045226,95.85125628
608650,30,2.820899779,2.014928413,10.07464207,2.417914096,6.850756605,0.402985683,0.207317073,1.0298523,0.285714286,0.6944,0.280701754,0.210526315,0.508771929,0.551724137,0.034482758,0.0625,2.319282756,3.392965035,102.822067,104.3659218,101.9357542
608718,31,2.788732394,6.591549296,8.492957746,2.915492958,8.61971831,1.14084507,0.245487365,1.281690141,0.293532338,0.7683,0.519417475,0.189320388,0.291262135,1.783333333,0.15,0.102803738,3.944678195,3.743012918,98.93307758,104.8954817,102.4265132
623352,27,1.227272062,1.994317101,15.64771879,3.681816187,3.835225195,0.460227023,0.126262626,0.83522682,0.23655914,0.9188,0.305263157,0.231578947,0.463157894,0.659090909,0.068181818,0.103448275,1.687076566,2.085784527,130.4917763,100.3338816,109.3377193
593974,29,3.46621644,2.918919107,7.479730212,3.831081328,8.574324877,1.094594665,0.247368421,1.378378467,0.286713287,0.7426,0.571428571,0.19047619,0.238095238,2.4,0.171428571,0.095238095,4.426787146,4.158464618,95.68918101,99.11331953,99.6132504
607237,29,6.041954013,4.720276572,11.51747484,5.475520824,8.685308893,1.699299566,0.247311828,1.573425524,0.318965517,0.6571,0.508064516,0.14516129,0.346774193,1.465116279,0.209302325,0.031746031,4.890308881,3.99168822,103.383293,93.08305085,92.89987893
543045,31,2.288131673,8.694900357,7.322021353,2.745758007,6.406768684,0.915252669,0.205882353,1.01694741,0.24,0.8854,0.48076923,0.192307692,0.326923076,1.470588235,0.117647058,0.08,4.085282977,4.016869118,114.1986486,99.05,108.0496622
547176,28,9.642860427,13.5000046,6.750002299,2.892858128,15.42857668,1.928572085,0.363636364,2.035714979,0.4,0.4321,0.432432432,0.189189189,0.378378378,1.142857142,0.142857142,0.0625,5.420031074,4.696280965,70.70747126,103.4965517,96.17183908
607455,27,4.277232408,4.277232408,8.554464815,3.475251331,10.42575399,1.603962153,0.282608696,1.544556147,0.33,0.7895,0.386792452,0.188679245,0.424528301,0.911111111,0.133333333,0.121951219,4.922507475,4.274843688,89.58540984,102.9862295,97.6095082
573009,30,3.403358617,3.857139766,8.62184183,3.857139766,10.21007585,0.226890574,0.283018868,1.563023957,0.366666667,0.6331,0.461538461,0.264957264,0.273504273,1.6875,0.03125,0.24074074,2.943139733,4.150378028,96.16644951,105.1788274,102.1037459
594580,29,3.483882329,3.483882329,6.967764657,4.354852911,6.967764657,0.870970582,0.216216216,1.258068619,0.25,0.8088,0.481481481,0.074074074,0.444444444,1.083333333,0.083333333,0.153846153,4.911971472,4.934526119,70.3011976,92.45508982,91.26526946
592761,29,2.699998485,7.147054814,9.370582979,3.652939127,6.670584493,0.952940642,0.2,1.14705818,0.248275862,0.8221,0.27027027,0.209459459,0.52027027,0.519480519,0.077922077,0.1,3.840618167,4.13601773,93.50513347,95.66570842,97.03819302
643778,30,13.22451708,2.20408618,7.714301629,10.46940935,12.12247399,0.551021545,0.301369863,2.51020926,0.362068966,0.3788,0.327586206,0.258620689,0.413793103,0.791666666,0.041666666,0.105263157,5.741464184,6.882843381,69.27634961,95.41156812,88.67249357
641835,29,3.396226415,5.943396226,9.679245283,2.037735849,6.79245283,0.849056604,0.205128205,0.981132075,0.263157895,0.7083,0.588235294,0.183823529,0.227941176,2.580645161,0.161290322,0.05,3.09455861,2.808590021,108.4908115,101.4321002,102.4732697
642003,28,3.72414038,0.931035095,6.517245666,5.586210571,7.448280761,0.931035095,0.228571429,1.448276815,0.259259259,0.7353,0.481481481,0.259259259,0.259259259,1.857142857,0.142857142,0,5.238997186,5.359308359,109.7823129,86.78843537,88.68435374
571760,30,10.24137594,9.310341766,9.310341766,0.931034177,16.75861518,3.724136706,0.382978723,1.965516595,0.424242424,0.625,0.333333333,0.194444444,0.472222222,0.705882352,0.235294117,0.166666666,7.101063498,3.802770027,105.1547872,105.9526596,103.5
643316,28,6.084511129,4.753524319,11.40845837,6.654934047,7.035215992,0.570422918,0.210227273,1.521127782,0.300884956,0.585,0.495575221,0.21238938,0.292035398,1.696969696,0.09090909,0.053571428,3.930594199,4.456478187,97.59197248,90.49002294,96.12350917
592288,29,2.547164953,11.20752579,6.622628878,2.037731962,6.113195887,2.037731962,0.19047619,0.90565865,0.173913043,1,0.5,0.16,0.34,1.470588235,0.235294117,0.12,5.490780598,3.976991562,87.14083333,97.64333333,95.95666667
607481,27,3.514794883,3.674558287,11.98225528,4.633138709,6.710062958,0.479290211,0.200956938,1.260355741,0.297709924,0.6638,0.761194029,0.111940298,0.126865671,6,0.176470588,0.107843137,2.957012436,2.906563104,108.8536017,98.08866525,101.3080508
607572,28,5.727272727,5.522727273,11.65909091,6.545454545,6.954545455,1.431818182,0.211180124,1.5,0.278350515,0.6757,0.40776699,0.184466019,0.40776699,1,0.166666666,0.071428571,5.033666671,4.404232801,102.029892,95.24285714,96.91932773
621348,28,5.6,1.8,6.8,4.4,11,0.8,0.294117647,1.711111111,0.342281879,0.6545,0.601307189,0.196078431,0.202614379,2.967741935,0.129032258,0.076086956,4.614474752,4.417162087,86.47278402,97.27116105,92.95992509
621366,27,4.943654933,2.661968041,7.985904123,4.183092636,6.845060677,1.901405743,0.209302326,1.225350368,0.216666667,0.6957,0.609375,0.109375,0.28125,2.166666666,0.277777777,0.076923076,5.662984505,4.16408436,110.7520436,92.3760218,94.9893733
623364,29,0,4.235294118,14.82352941,5.294117647,5.294117647,0,0.163934426,1.176470588,0.303030303,1,0.303030303,0.272727272,0.424242424,0.714285714,0,0,1.640618543,3.041987435,98.34178082,99.59965753,102.1071918
624647,25,3.374996905,2.336536319,8.567299836,4.932687784,7.788454396,0.77884544,0.23255814,1.413460242,0.290322581,0.8159,0.559139784,0.236559139,0.204301075,2.736842105,0.157894736,0.019230769,4.295029276,4.306467368,90.75009141,96.00219378,98.64899452
642130,25,3.164060143,5.062496228,8.648431056,4.640621542,8.015619028,1.265624057,0.228915663,1.406248952,0.268907563,0.7946,0.406504065,0.146341463,0.447154471,0.909090909,0.109090909,0.12,4.623154225,4.576049379,96.87402945,92.74149933,95.12931727
642232,29,4.026315789,5.447368421,7.105263158,1.894736842,8.052631579,0.710526316,0.236111111,1.105263158,0.279279279,0.7078,0.36036036,0.198198198,0.441441441,0.81632653,0.061224489,0.075,3.722661887,4.174811533,74.79727273,100.8593939,94.06227273
657612,31,3.620115821,5.430173731,8.446936915,3.469277662,7.692746119,1.357543433,0.225663717,1.240224865,0.260869565,0.6825,0.606060606,0.121212121,0.272727272,2.222222222,0.2,0.05,4.711931491,3.796644464,113.6257962,104.7730361,102.3442675
656794,28,4.731963415,7.793822096,11.96908393,7.515471307,7.793822096,0.278350789,0.231404959,1.7010326,0.350649351,0.7194,0.389610389,0.272727272,0.337662337,1.153846153,0.038461538,0.166666666,3.603020424,4.716427051,100.8449925,93.47952167,93.44275037
656354,28,5.1265751,4.10126008,9.569606853,4.10126008,8.202520159,1.367086693,0.230769231,1.367086693,0.277777778,0.6369,0.434210526,0.210526315,0.355263157,1.222222222,0.148148148,0.06060606,4.499142371,4.069927517,90.38739126,96.56536235,95.61952449
624133,25,1.115703359,5.13223545,9.371908213,3.123969404,4.685954107,0.669422015,0.14893617,0.867769279,0.1875,0.858,0.635416666,0.125,0.239583333,2.652173913,0.130434782,0.032786885,3.318790756,3.229721075,86.14237856,102.9673367,96.78978224
657006,25,2.025005118,7.425018765,14.17503582,4.725011941,4.725011941,1.350003412,0.14893617,1.050002654,0.208333333,0.9091,0.73076923,0.115384615,0.153846153,4.75,0.5,0.105263157,3.995032393,2.704749726,107.6653509,101.6491228,101.3289474
657031,28,3.398606204,3.587417659,11.32868735,4.342663482,8.496515509,0.377622912,0.245901639,1.426575444,0.355371901,0.7771,0.434426229,0.262295081,0.303278688,1.432432432,0.054054054,0.075471698,2.834365498,3.625601601,103.8019011,97.97275032,99.48060837
656685,26,3.176472208,4.620323212,6.064174216,2.021391405,9.673801725,0.721925502,0.268,1.299465903,0.305418719,0.6757,0.573529411,0.181372549,0.245098039,2.34,0.1,0.051282051,3.539014453,3.877239476,96.33668122,105.4915939,100.2477074
